strain,stage,hour,medianLength,medianWidth
dpy-5,L2,18,129,1.45688373476063
dpy-5,L2,18,136,1.446123043319985
dpy-5,L2,18,137,1.43548387096774
dpy-5,L2,18,137,1.41984732824427
dpy-5,L2,18,141,1.47517730496454
dpy-5,L2,18,141,1.46428571428571
dpy-5,L2,18,136,1.35338345864662
dpy-5,L2,18,128,1.430945444915255
dpy-5,L2,18,133,1.38752394636015
dpy-5,L2,18,131.5,1.45016685205784
dpy-5,L2,18,132,1.3448275862069
dpy-5,L2,18,132,1.4085005903187748
dpy-5,L2,18,134,1.45081967213115
dpy-5,L2,18,131,1.375
dpy-5,L2,18,134.5,1.41259678379988
dpy-5,L2,18,138,1.42307692307692
dpy-5,L2,18,128,1.3984126984127
dpy-5,L2,18,135,1.46308724832215
dpy-5,L2,18,131,1.37974683544304
dpy-5,L2,18,133,1.44444444444444
dpy-5,L2,18,127,1.39259259259259
dpy-5,L2,18,129,1.43307086614173
dpy-5,L2,19,131,1.43703703703704
dpy-5,L2,19,138,1.46938775510204
dpy-5,L2,19,139.5,1.457708333333335
dpy-5,L2,19,142,1.47133757961783
dpy-5,L2,19,142,1.48765432098765
dpy-5,L2,19,137.5,1.43861420269871
dpy-5,L2,19,136,1.46575342465753
dpy-5,L2,19,127,1.43700787401575
dpy-5,L2,19,137,1.43187830687831
dpy-5,L2,19,143,1.421875
dpy-5,L2,19,132.5,1.4899328859060401
dpy-5,L2,19,140.5,1.4530755868335499
dpy-5,L2,19,146.5,1.490139140955835
dpy-5,L2,19,138,1.443976115208995
dpy-5,L2,19,140,1.422323011156295
dpy-5,L2,19,136,1.47297297297297
dpy-5,L2,19,138,1.45125638619539
dpy-5,L2,19,139,1.44067796610169
dpy-5,L2,19,141.5,1.53132401991589
dpy-5,L2,19,139,1.46031746031746
dpy-5,L2,19,139,1.437847866419295
dpy-5,L2,19,144,1.4172480620155001
dpy-5,L2,20,154,1.55882352941176
dpy-5,L2,20,144.5,1.46282256222882
dpy-5,L2,20,142,1.53731343283582
dpy-5,L2,20,148.5,1.538258706467665
dpy-5,L2,20,147,1.52586206896552
dpy-5,L2,20,147.5,1.45636090225564
dpy-5,L2,20,156,1.54705882352941
dpy-5,L2,20,154,1.51111111111111
dpy-5,L2,20,142,1.50153374233129
dpy-5,L2,20,145,1.499701848539055
dpy-5,L2,20,139,1.49264705882353
dpy-5,L2,20,153,1.6045811839842798
dpy-5,L2,20,151.5,1.52571877807727
dpy-5,L2,20,152.5,1.550125538020085
dpy-5,L2,20,150.5,1.566639726681605
dpy-5,L2,20,149.5,1.492074870569495
dpy-5,L2,20,152,1.52258064516129
dpy-5,L2,20,142.5,1.492
dpy-5,L2,20,144,1.47836374152164
dpy-5,L2,20,148,1.46761133603239
dpy-5,L2,20,147,1.50649350649351
dpy-5,L2,20,143,1.50877192982456
dpy-5,L2,21,155.5,1.554228836339555
dpy-5,L2,21,154,1.55053852526926
dpy-5,L2,21,153.5,1.5317284487874399
dpy-5,L2,21,165,1.54666666666667
dpy-5,L2,21,160,1.61988304093567
dpy-5,L2,21,153.5,1.44887323943662
dpy-5,L2,21,150.5,1.53662001696353
dpy-5,L2,21,149.5,1.581333333333335
dpy-5,L2,21,157,1.56497175141243
dpy-5,L2,21,153.5,1.53296172752809
dpy-5,L2,21,158,1.56962025316456
dpy-5,L2,21,149,1.54285714285714
dpy-5,L2,21,158,1.5467643393416202
dpy-5,L2,21,161,1.5721177332682
dpy-5,L2,21,149,1.50526315789474
dpy-5,L2,21,158.5,1.48850422832981
dpy-5,L2,21,145,1.58718756675924
dpy-5,L2,21,150,1.463084200567645
dpy-5,L2,21,159,1.54491017964072
dpy-5,L2,21,151,1.48251748251748
dpy-5,L2,21,153,1.56521739130435
dpy-5,L2,21,164.5,1.4740338164251199
dpy-5,L2,22,166.5,1.70152824945971
dpy-5,L2,22,163,1.675
dpy-5,L2,22,177,1.64088397790055
dpy-5,L2,22,164.5,1.66196222078575
dpy-5,L2,22,158,1.60119047619048
dpy-5,L2,22,157.5,1.632523616734145
dpy-5,L2,22,160,1.59354838709677
dpy-5,L2,22,158,1.593548387096775
dpy-5,L2,22,164,1.65680473372781
dpy-5,L2,22,157,1.64071856287425
dpy-5,L2,22,159,1.65
dpy-5,L2,22,158,1.56015084852294
dpy-5,L2,22,166,1.67661691542289
dpy-5,L2,22,162.5,1.5929276315789451
dpy-5,L2,22,175.5,1.624924155599
dpy-5,L2,22,171,1.66666666666667
dpy-5,L2,22,172.5,1.67159323554982
dpy-5,L2,22,161,1.60112359550562
dpy-5,L2,22,168,1.62068965517241
dpy-5,L2,22,159,1.61038961038961
dpy-5,L2,22,170,1.54358974358974
dpy-5,L2,22,165,1.5875
dpy-5,L3,23,164.5,1.69972115719763
dpy-5,L3,23,169.5,1.69557720003032
dpy-5,L3,23,162.5,1.706816649814625
dpy-5,L3,23,181,1.55172413793103
dpy-5,L3,23,160,1.74074074074074
dpy-5,L3,23,169.5,1.687444804239035
dpy-5,L3,23,184,1.73846153846154
dpy-5,L3,23,169,1.64141414141414
dpy-5,L3,23,176.5,1.7128917800118302
dpy-5,L3,23,164,1.6816968472693201
dpy-5,L3,23,180.5,1.76571964620745
dpy-5,L3,23,171,1.71345029239766
dpy-5,L3,23,175,1.67796610169492
dpy-5,L3,23,178,1.67914438502674
dpy-5,L3,23,176,1.697186147186145
dpy-5,L3,23,171.5,1.6754821327283
dpy-5,L3,23,168.5,1.63443004320372
dpy-5,L3,23,173,1.74566473988439
dpy-5,L3,23,168,1.70700636942675
dpy-5,L3,23,167,1.687508151819485
dpy-5,L3,23,173,1.719766643788605
dpy-5,L3,23,164,1.6637883435582799
dpy-5,L3,24,166,1.6572147651006701
dpy-5,L3,24,174,1.8
dpy-5,L3,24,167,1.80120481927711
dpy-5,L3,24,173,1.77222222222222
dpy-5,L3,24,174,1.74375
dpy-5,L3,24,181,1.8972972972973
dpy-5,L3,24,171,1.8125
dpy-5,L3,24,170,1.84433962264151
dpy-5,L3,24,176,1.800148312940305
dpy-5,L3,24,170,1.764996408045975
dpy-5,L3,24,187,1.76470588235294
dpy-5,L3,24,174.5,1.8134756291812701
dpy-5,L3,24,167,1.82795698924731
dpy-5,L3,24,174,1.7462871287128698
dpy-5,L3,24,166,1.7845651311170099
dpy-5,L3,24,165,1.74054054054054
dpy-5,L3,24,159,1.73426573426573
dpy-5,L3,24,178,1.7752808988764
dpy-5,L3,24,170,1.70839284499762
dpy-5,L3,24,175,1.75151515151515
dpy-5,L3,24,169,1.82162162162162
dpy-5,L3,24,188.5,1.8280098280098298
dpy-5,L3,25,177,1.806193234642065
dpy-5,L3,25,183.5,1.8580400447705498
dpy-5,L3,25,177,1.61581920903955
dpy-5,L3,25,169.5,1.676248768286215
dpy-5,L3,25,179,1.79329608938547
dpy-5,L3,25,193,1.79951358781855
dpy-5,L3,25,182.5,1.7607065587860449
dpy-5,L3,25,177.5,1.705355980736695
dpy-5,L3,25,172.5,1.77452718676123
dpy-5,L3,25,187,1.7683615819209
dpy-5,L3,25,176,1.74996771277283
dpy-5,L3,25,183,1.77956989247312
dpy-5,L3,25,176.5,1.71855278255881
dpy-5,L3,25,177.5,1.6960811734725598
dpy-5,L3,25,174,1.75287356321839
dpy-5,L3,25,191,1.76884422110553
dpy-5,L3,25,184,1.83544446321004
dpy-5,L3,25,184.5,1.8560565870910701
dpy-5,L3,25,176,1.75595238095238
dpy-5,L3,25,177.5,1.69043331250689
dpy-5,L3,25,178,1.73684210526316
dpy-5,L3,25,175.5,1.73519235652616
dpy-5,L3,26,173.5,1.896725068381755
dpy-5,L3,26,180,1.87419398907104
dpy-5,L3,26,180,1.80461329715061
dpy-5,L3,26,188,1.88372093023256
dpy-5,L3,26,179.5,1.8176643091254099
dpy-5,L3,26,183,1.8878364389234
dpy-5,L3,26,193.5,1.860490358830285
dpy-5,L3,26,176,1.84023668639053
dpy-5,L3,26,177,1.80788177339901
dpy-5,L3,26,179,1.77777777777778
dpy-5,L3,26,167.5,1.84700727863755
dpy-5,L3,26,176,1.79496831579559
dpy-5,L3,26,180,1.87078651685393
dpy-5,L3,26,182.5,1.8383168316831702
dpy-5,L3,26,181,1.73762376237624
dpy-5,L3,26,173,1.76216216216216
dpy-5,L3,26,182,1.87224669603524
dpy-5,L3,26,168,1.82740563530037
dpy-5,L3,26,169,1.86549707602339
dpy-5,L3,26,177.5,1.82894287178903
dpy-5,L3,26,179,1.72625698324022
dpy-5,L3,26,182,1.82105263157895
dpy-5,L3,27,167.5,1.899188302505795
dpy-5,L3,27,175.5,1.819933217189315
dpy-5,L3,27,168,1.85227272727273
dpy-5,L3,27,186,1.73958333333333
dpy-5,L3,27,182,1.822526271032015
dpy-5,L3,27,175.5,1.87445552348465
dpy-5,L3,27,179,1.8777378097522
dpy-5,L3,27,169.5,1.83743842364532
dpy-5,L3,27,184,1.828125
dpy-5,L3,27,179,1.88793799226295
dpy-5,L3,27,173.5,1.836907082521115
dpy-5,L3,27,173.5,1.863172043010755
dpy-5,L3,27,172.5,1.842098445595855
dpy-5,L3,27,174,1.81025641025641
dpy-5,L3,27,188,1.75903614457831
dpy-5,L3,27,175,1.84736842105263
dpy-5,L3,27,180,1.777057820098275
dpy-5,L3,27,184,1.8404016064256998
dpy-5,L3,27,169,1.908536585365855
dpy-5,L3,27,174,1.822890559732665
dpy-5,L3,27,174,1.900507339792905
dpy-5,L3,27,171,1.83756345177665
dpy-5,L3,28,175.5,1.811061573683575
dpy-5,L3,28,178.5,1.85634920634921
dpy-5,L3,28,179,1.896745775464775
dpy-5,L3,28,190,1.89308176100629
dpy-5,L3,28,163.5,1.894273192540735
dpy-5,L3,28,167.5,1.88881810788832
dpy-5,L3,28,190.5,1.6574890959555901
dpy-5,L3,28,171,1.86624203821656
dpy-5,L3,28,170,1.88823529411765
dpy-5,L3,28,169,1.85380116959064
dpy-5,L3,28,173,1.82910817506193
dpy-5,L3,28,176,1.8944099378882
dpy-5,L3,28,182,1.79881656804734
dpy-5,L3,28,183,1.920100822982785
dpy-5,L3,28,181.5,1.812510038778365
dpy-5,L3,28,178,1.84057971014493
dpy-5,L3,28,169,1.787929125138425
dpy-5,L3,28,177,1.87608334869998
dpy-5,L3,28,185,1.85869565217391
dpy-5,L3,28,183.5,1.78271118574012
dpy-5,L3,28,174,1.82222222222222
dpy-5,L3,28,165,1.86163522012579
dpy-5,L3,29,186,1.978778778778775
dpy-5,L3,29,193,1.91709844559585
dpy-5,L3,29,177,2.00471698113208
dpy-5,L3,29,188,2.06382978723404
dpy-5,L3,29,188,1.94764397905759
dpy-5,L3,29,189,1.95767195767196
dpy-5,L3,29,187,2.01604278074866
dpy-5,L3,29,191,1.92464931709118
dpy-5,L3,29,189,1.91534391534392
dpy-5,L3,29,207,1.9966139371381302
dpy-5,L3,29,191,1.96551724137931
dpy-5,L3,29,190,1.90810810810811
dpy-5,L3,29,218.5,1.89076923076923
dpy-5,L3,29,188.5,1.933381433381435
dpy-5,L3,29,188,1.986744192626545
dpy-5,L3,29,177,2.01754385964912
dpy-5,L3,29,191,1.9774011299435
dpy-5,L3,29,180,1.99532710280374
dpy-5,L3,29,190.5,1.95738723856987
dpy-5,L3,29,196,1.97159090909091
dpy-5,L3,29,182,2.00518134715026
dpy-5,L3,29,192,1.98305084745763
dpy-5,L3,30,230.5,2.07775795420755
dpy-5,L3,30,213,1.96818181818182
dpy-5,L3,30,222,2.18222222222222
dpy-5,L3,30,210,2.02517908819204
dpy-5,L3,30,200,2.03324614537445
dpy-5,L3,30,208,2.02403846153846
dpy-5,L3,30,203.5,2.03778127812781
dpy-5,L3,30,207,2.05729166666667
dpy-5,L3,30,211,2.01960784313725
dpy-5,L3,30,211,2.01883258887028
dpy-5,L3,30,218,1.91428571428571
dpy-5,L3,30,222.5,2.12007068452381
dpy-5,L3,30,216.5,2.0505870927871452
dpy-5,L3,30,214,2.06635071090047
dpy-5,L3,30,212,2.13679245283019
dpy-5,L3,30,213,2.09345794392523
dpy-5,L3,30,203,2.16216216216216
dpy-5,L3,30,204,1.985638699924415
dpy-5,L3,30,206,2.0775787728026547
dpy-5,L3,30,214,2.17289719626168
dpy-5,L3,30,210,1.9672131147541
dpy-5,L3,30,203,1.91752577319588
dpy-5,L3,31,204,2.07692307692308
dpy-5,L3,31,225,2.22666666666667
dpy-5,L3,31,208,2.07582938388626
dpy-5,L3,31,218,2.156816123188405
dpy-5,L3,31,207,2.052176897991875
dpy-5,L3,31,204,2.13875598086124
dpy-5,L3,31,213,2.12385321100917
dpy-5,L3,31,220,2.11158798283262
dpy-5,L3,31,232,2.17948717948718
dpy-5,L3,31,205,2.01595744680851
dpy-5,L3,31,216,2.17772511848341
dpy-5,L3,31,216.5,2.044811320754715
dpy-5,L3,31,211.5,1.985217101504475
dpy-5,L3,31,203,2.14494708091499
dpy-5,L3,31,211,2.10045662100457
dpy-5,L3,31,211.5,2.050227294709355
dpy-5,L3,31,211,2.06726457399103
dpy-5,L3,31,221.5,2.1540833615723454
dpy-5,L3,31,216,2.06896551724138
dpy-5,L3,31,210,2.14798206278027
dpy-5,L3,31,208,2.082019304281345
dpy-5,L3,31,210,2.07692307692308
dpy-5,L3,32,210,2.02325581395349
dpy-5,L3,32,212.5,2.05320150659134
dpy-5,L3,32,206,2.23651452282158
dpy-5,L3,32,216,2.18326693227092
dpy-5,L3,32,226.5,2.1354024913639646
dpy-5,L3,32,224.5,2.2255367764398652
dpy-5,L3,32,221.5,2.18262417330274
dpy-5,L3,32,226,2.1858407079646
dpy-5,L3,32,220,2.11904761904762
dpy-5,L3,32,213.5,2.1720910138248852
dpy-5,L3,32,211,2.1225858369098702
dpy-5,L3,32,205.5,2.15699614890886
dpy-5,L3,32,236,2.26126126126126
dpy-5,L3,32,225,2.24215246636771
dpy-5,L3,32,234,2.1976979406885953
dpy-5,L3,32,223.5,2.17000575942077
dpy-5,L3,32,215,2.097243107769425
dpy-5,L3,32,222.5,2.1024987251402347
dpy-5,L3,32,216.5,2.1868223095689903
dpy-5,L3,32,226,2.160436137071655
dpy-5,L3,32,227,2.17521367521368
dpy-5,L3,32,219,2.209278172061625
dpy-5,L4,33,223.5,2.148388364779875
dpy-5,L4,33,240,2.14661654135338
dpy-5,L4,33,221,2.28854326525794
dpy-5,L4,33,222,2.2478911692713197
dpy-5,L4,33,244,2.39100346020761
dpy-5,L4,33,228,2.226173800259405
dpy-5,L4,33,217.5,2.227908689248895
dpy-5,L4,33,222,2.26699029126214
dpy-5,L4,33,226.5,2.2230583426235597
dpy-5,L4,33,230,2.302890741134
dpy-5,L4,33,228,2.32352941176471
dpy-5,L4,33,220,2.22522522522523
dpy-5,L4,33,225.5,2.284267099717745
dpy-5,L4,33,228.5,2.2430451262247
dpy-5,L4,33,231.5,2.14661112151283
dpy-5,L4,33,240.5,2.268528224241015
dpy-5,L4,33,221,2.24884792626728
dpy-5,L4,33,231,2.22748815165877
dpy-5,L4,33,225,2.34673366834171
dpy-5,L4,33,238,2.14545454545455
dpy-5,L4,33,222,2.19900497512438
dpy-5,L4,33,220.5,2.2013991769547303
dpy-5,L4,34,231.5,2.49837543234462
dpy-5,L4,34,228,2.38565022421525
dpy-5,L4,34,238.5,2.388298969072165
dpy-5,L4,34,235,2.421819652971325
dpy-5,L4,34,232,2.38075313807531
dpy-5,L4,34,236,2.41600746902054
dpy-5,L4,34,232,2.36974789915966
dpy-5,L4,34,232,2.417710364481775
dpy-5,L4,34,239,2.3578431372549
dpy-5,L4,34,237.5,2.498752110401525
dpy-5,L4,34,240,2.38170347003155
dpy-5,L4,34,236.5,2.3628506576649952
dpy-5,L4,34,221.5,2.41371473354232
dpy-5,L4,34,239.5,2.409571723426215
dpy-5,L4,34,241,2.285506094329625
dpy-5,L4,34,246,2.36111111111111
dpy-5,L4,34,258,2.40942028985507
dpy-5,L4,34,232,2.49350649350649
dpy-5,L4,34,234,2.3748355832468
dpy-5,L4,34,229,2.4
dpy-5,L4,34,237,2.44995951417004
dpy-5,L4,34,222,2.309658212186825
dpy-5,L4,35,231,2.38967136150235
dpy-5,L4,35,226.5,2.418167463298055
dpy-5,L4,35,226,2.43421052631579
dpy-5,L4,35,229.5,2.46174319382365
dpy-5,L4,35,221.5,2.451347274876685
dpy-5,L4,35,236,2.33846153846154
dpy-5,L4,35,231,2.396618452264175
dpy-5,L4,35,230,2.3718831224472297
dpy-5,L4,35,230,2.37826086956522
dpy-5,L4,35,226.5,2.39920328343795
dpy-5,L4,35,240,2.4390243902439
dpy-5,L4,35,242,2.4078431372549
dpy-5,L4,35,227,2.39582749088578
dpy-5,L4,35,230,2.46696035242291
dpy-5,L4,35,236,2.50915750915751
dpy-5,L4,35,248,2.39516129032258
dpy-5,L4,35,220,2.47280334728033
dpy-5,L4,35,233,2.4375684787189202
dpy-5,L4,35,226,2.30434782608696
dpy-5,L4,35,249,2.4649313137455398
dpy-5,L4,35,223.5,2.42703990470518
dpy-5,L4,35,229,2.36725663716814
dpy-5,L4,36,229.5,2.527627579587265
dpy-5,L4,36,220.5,2.4875362272936
dpy-5,L4,36,232,2.455872297281365
dpy-5,L4,36,234,2.4695652173913
dpy-5,L4,36,217,2.480156546199475
dpy-5,L4,36,231.5,2.51503073987704
dpy-5,L4,36,230,2.520597185241535
dpy-5,L4,36,228,2.45327102803738
dpy-5,L4,36,235,2.40416666666667
dpy-5,L4,36,223,2.44052863436123
dpy-5,L4,36,244,2.4218009478673
dpy-5,L4,36,238,2.38818565400844
dpy-5,L4,36,238,2.412369207772795
dpy-5,L4,36,229,2.48501317523057
dpy-5,L4,36,233,2.44583333333333
dpy-5,L4,36,239.5,2.50267386828525
dpy-5,L4,36,220,2.505397541406975
dpy-5,L4,36,229,2.47368421052632
dpy-5,L4,36,234,2.48093220338983
dpy-5,L4,36,231,2.386304326006225
dpy-5,L4,36,231.5,2.473396624472575
dpy-5,L4,36,238.5,2.51149507353991
dpy-5,L4,37,228.5,2.451453488372095
dpy-5,L4,37,234,2.46929824561404
dpy-5,L4,37,226,2.37021276595745
dpy-5,L4,37,244.5,2.488149378219765
dpy-5,L4,37,242,2.55677655677656
dpy-5,L4,37,228,2.4780701754386
dpy-5,L4,37,236,2.40845070422535
dpy-5,L4,37,240,2.5093571428571453
dpy-5,L4,37,224,2.54042553191489
dpy-5,L4,37,231.5,2.46715197447148
dpy-5,L4,37,238,2.453206545776205
dpy-5,L4,37,242,2.36888888888889
dpy-5,L4,37,232,2.44292237442922
dpy-5,L4,37,237,2.51072961373391
dpy-5,L4,37,235,2.48148148148148
dpy-5,L4,37,230,2.45019920318725
dpy-5,L4,37,232,2.37903225806452
dpy-5,L4,37,228.5,2.45714260790677
dpy-5,L4,37,213,2.424632544563745
dpy-5,L4,37,218,2.37383177570093
dpy-5,L4,37,241,2.4046511627907
dpy-5,L4,37,238,2.5
dpy-5,L4,38,221,2.49308755760369
dpy-5,L4,38,222,2.525916761832255
dpy-5,L4,38,233,2.60931899641577
dpy-5,L4,38,232,2.4666632506661204
dpy-5,L4,38,236,2.54275092936803
dpy-5,L4,38,238,2.51184834123223
dpy-5,L4,38,230,2.3953488372093
dpy-5,L4,38,228,2.51315789473684
dpy-5,L4,38,239.5,2.55943572496263
dpy-5,L4,38,225.5,2.4816750178954896
dpy-5,L4,38,233.5,2.45520533065965
dpy-5,L4,38,237,2.52517985611511
dpy-5,L4,38,229,2.7279855043012953
dpy-5,L4,38,253,2.5188679245283
dpy-5,L4,38,244.5,2.5130625849580097
dpy-5,L4,38,220,2.6130791975447254
dpy-5,L4,38,224,2.46153846153846
dpy-5,L4,38,225.5,2.5022522522522497
dpy-5,L4,38,240,2.47598253275109
dpy-5,L4,38,229.5,2.547118293103795
dpy-5,L4,38,243.5,2.585112662753825
dpy-5,L4,38,234,2.715584415584415
dpy-5,L4,39,244.5,2.6608701849410252
dpy-5,L4,39,226.5,2.706349206349205
dpy-5,L4,39,227,2.697619047619045
dpy-5,L4,39,241,2.70982142857143
dpy-5,L4,39,253,2.57246376811594
dpy-5,L4,39,244.5,2.6909406800694953
dpy-5,L4,39,225,2.60869565217391
dpy-5,L4,39,222.5,2.54642274765593
dpy-5,L4,39,235,2.60612534035818
dpy-5,L4,39,242.5,2.78066931346422
dpy-5,L4,39,253,2.62361623616236
dpy-5,L4,39,242,2.62055335968379
dpy-5,L4,39,241,2.5450643776824
dpy-5,L4,39,233,2.54838709677419
dpy-5,L4,39,248,2.7183763373190653
dpy-5,L4,39,227.5,2.53743042485885
dpy-5,L4,39,247,2.47682119205298
dpy-5,L4,39,232,2.627422480620155
dpy-5,L4,39,244,2.67469879518072
dpy-5,L4,39,237.5,2.549593327819135
dpy-5,L4,39,248,2.61016949152542
dpy-5,L4,39,250.5,2.68042646254784
dpy-5,L4,40,251,2.81184668989547
dpy-5,L4,40,261,2.78899082568807
dpy-5,L4,40,249,2.6629894858845953
dpy-5,L4,40,241,2.6717420997082
dpy-5,L4,40,241,2.70204081632653
dpy-5,L4,40,244,2.70943396226415
dpy-5,L4,40,248,2.73949579831933
dpy-5,L4,40,229.5,2.770551378446115
dpy-5,L4,40,247.5,2.691611905188065
dpy-5,L4,40,240,2.6875
dpy-5,L4,40,249,2.5773978327711298
dpy-5,L4,40,283,2.69254658385093
dpy-5,L4,40,252,2.71259842519685
dpy-5,L4,40,258,2.7641957075071497
dpy-5,L4,40,241.5,2.738141732283465
dpy-5,L4,40,239,2.71380471380471
dpy-5,L4,40,239.5,2.64623918383952
dpy-5,L4,40,247,2.68965517241379
dpy-5,L4,40,240,2.654916609670125
dpy-5,L4,40,248,2.76923076923077
dpy-5,L4,40,249,2.67871485943775
dpy-5,L4,40,248.5,2.5978825777897
dpy-5,L4,41,252,2.80597014925373
dpy-5,L4,41,240.5,2.767159405255875
dpy-5,L4,41,261,2.749395503266085
dpy-5,L4,41,240,2.71929824561404
dpy-5,L4,41,257,2.8062015503876
dpy-5,L4,41,257,2.81775700934579
dpy-5,L4,41,256,2.721804511278195
dpy-5,L4,41,256,2.79276315789474
dpy-5,L4,41,253,2.75970511537894
dpy-5,L4,41,262,2.83154121863799
dpy-5,L4,41,260.5,2.80048502108062
dpy-5,L4,41,261,2.823933182930925
dpy-5,L4,41,244,2.68115942028985
dpy-5,L4,41,269,2.84122321555272
dpy-5,L4,41,265,2.83018867924528
dpy-5,L4,41,253.5,2.7901345291479798
dpy-5,L4,41,248,2.8629273504273502
dpy-5,L4,41,257.5,2.87939744370055
dpy-5,L4,41,272,2.86397058823529
dpy-5,L4,41,269.5,2.693316434305025
dpy-5,L4,41,275,2.83941605839416
dpy-5,L4,41,240.5,2.70763409513164
dpy-5,L4,42,250.5,2.8409888332926547
dpy-5,L4,42,276,2.92028985507246
dpy-5,L4,42,266,2.92619926199262
dpy-5,L4,42,248,2.89075630252101
dpy-5,L4,42,254.5,2.880952380952385
dpy-5,L4,42,275.5,2.943337076548755
dpy-5,L4,42,252,2.8364312267658
dpy-5,L4,42,267,2.94845360824742
dpy-5,L4,42,272,2.96323529411765
dpy-5,L4,42,255,2.88207547169811
dpy-5,L4,42,278,3.00337207276709
dpy-5,L4,42,250,2.82840236686391
dpy-5,L4,42,268,2.83848797250859
dpy-5,L4,42,266,2.88709677419355
dpy-5,L4,42,265,2.88122605363985
dpy-5,L4,42,248,2.77118644067797
dpy-5,L4,42,272,2.90697674418605
dpy-5,L4,42,274,2.82555600202659
dpy-5,L4,42,283.5,2.880898268398265
dpy-5,L4,42,267.5,2.894105651582835
dpy-5,L4,42,289,2.8188679245283
dpy-5,L4,42,252,2.79816513761468
lon-3,L1,1,93,1.0990099009901
lon-3,L1,1,91,1.09195402298851
lon-3,L1,1,93.5,1.089727011494255
lon-3,L1,1,94.5,1.112015018773465
lon-3,L1,1,89,1.08333333333333
lon-3,L1,1,88,1.06976744186047
lon-3,L1,1,94.5,1.1053833806642799
lon-3,L1,1,93.5,1.105937353903695
lon-3,L1,1,95,1.11702127659574
lon-3,L1,1,94,1.06122448979592
lon-3,L1,1,93.5,1.13480550182678
lon-3,L1,1,99,1.13084112149533
lon-3,L1,1,101.5,1.0985663082437251
lon-3,L1,1,100,1.13725490196078
lon-3,L1,1,93.5,1.13978494623656
lon-3,L1,1,100,1.12068965517241
lon-3,L1,1,94,1.125
lon-3,L1,1,96,1.10416666666667
lon-3,L1,1,96.5,1.133750638732755
lon-3,L1,1,93.5,1.109477124183005
lon-3,L1,1,98,1.09229957805907
lon-3,L1,1,102,1.125
lon-3,L1,2,98.5,1.136129385964915
lon-3,L1,2,100,1.0866666666666651
lon-3,L1,2,96,1.11214953271028
lon-3,L1,2,97,1.10377358490566
lon-3,L1,2,98.5,1.12922018348624
lon-3,L1,2,97,1.15686274509804
lon-3,L1,2,93,1.1139486260454001
lon-3,L1,2,101,1.1530612244898
lon-3,L1,2,95,1.12962962962963
lon-3,L1,2,100,1.10526315789474
lon-3,L1,2,98.5,1.14155117715812
lon-3,L1,2,96,1.11209239130435
lon-3,L1,2,101,1.12063043038998
lon-3,L1,2,98.5,1.128636363636365
lon-3,L1,2,97,1.09515868202951
lon-3,L1,2,99,1.11340206185567
lon-3,L1,2,100.5,1.153453689167975
lon-3,L1,2,102,1.13725490196078
lon-3,L1,2,102,1.11702127659574
lon-3,L1,2,102,1.125
lon-3,L1,2,96,1.12222222222222
lon-3,L1,2,104.5,1.13453675511092
lon-3,L1,3,99,1.18181818181818
lon-3,L1,3,100.5,1.0683465085639
lon-3,L1,3,95.5,1.1488572574178
lon-3,L1,3,97.5,1.137268095741615
lon-3,L1,3,100,1.13541666666667
lon-3,L1,3,98,1.084757834757835
lon-3,L1,3,97.5,1.1136698599852601
lon-3,L1,3,99,1.16504854368932
lon-3,L1,3,100.5,1.14359351988218
lon-3,L1,3,97.5,1.108757477689515
lon-3,L1,3,101,1.15966386554622
lon-3,L1,3,104,1.1
lon-3,L1,3,99.5,1.139957264957265
lon-3,L1,3,104,1.13414634146341
lon-3,L1,3,95,1.12962962962963
lon-3,L1,3,101,1.11827956989247
lon-3,L1,3,101.5,1.102676205617385
lon-3,L1,3,101,1.13207547169811
lon-3,L1,3,101.5,1.11259742995576
lon-3,L1,3,100,1.114983974358975
lon-3,L1,3,96,1.12371134020619
lon-3,L1,3,101,1.15587044534413
lon-3,L1,4,108,1.18817857721601
lon-3,L1,4,104,1.16071428571429
lon-3,L1,4,110.5,1.19053073692249
lon-3,L1,4,109.5,1.1674887504326752
lon-3,L1,4,111.5,1.18502824858757
lon-3,L1,4,111.5,1.183526126844835
lon-3,L1,4,108,1.183579163554895
lon-3,L1,4,111,1.16981132075472
lon-3,L1,4,105.5,1.1752920035938899
lon-3,L1,4,111,1.16346153846154
lon-3,L1,4,105.5,1.15317542946382
lon-3,L1,4,110.5,1.172008547008545
lon-3,L1,4,113,1.18421052631579
lon-3,L1,4,108,1.18867924528302
lon-3,L1,4,106,1.17117117117117
lon-3,L1,4,110,1.19672131147541
lon-3,L1,4,110,1.17886178861789
lon-3,L1,4,107,1.15573770491803
lon-3,L1,4,110,1.17699115044248
lon-3,L1,4,109,1.15596330275229
lon-3,L1,4,108.5,1.185600138961265
lon-3,L1,4,112,1.176207753813075
lon-3,L1,5,115.5,1.210974220196555
lon-3,L1,5,113,1.21428571428571
lon-3,L1,5,107.5,1.17999863611566
lon-3,L1,5,111,1.19607843137255
lon-3,L1,5,108.5,1.20281339031339
lon-3,L1,5,116,1.22764227642276
lon-3,L1,5,112.5,1.200908455625435
lon-3,L1,5,108,1.19444444444444
lon-3,L1,5,113.5,1.21510821309656
lon-3,L1,5,114.5,1.21542033235582
lon-3,L1,5,116,1.20161290322581
lon-3,L1,5,118,1.20338983050847
lon-3,L1,5,119,1.23828125
lon-3,L1,5,112,1.15789473684211
